"log2fc","pvalue","fdr","labels"
-0.870659218992153,0.000662812314135821,0.00292247142473843,"NOP14-AS1"
0.064862583056696,0.767136028440613,0.822671271337882,"EIF4E3"
-0.430961872653215,0.020915197791321,0.0458189518202303,"FAM149B1"
0.00947429133443099,0.979847155187314,0.985340962713234,"RFESD"
0.665585934768922,0.00185631083649831,0.00662882996206206,"SLC29A2"
-0.667466410162216,0.255966812308192,0.347087751345471,"KLHL10"
0.122798134000751,0.43336648523336,0.526632156031797,"DHRS4L2"
-1.09361070639577,1.11038373841888e-05,0.000112317772934063,"CCDC85C"
0.102068129041883,0.676483378085694,0.74721452549408,"H2AC21"
0.0898281571696247,0.59839842267337,0.680526739632632,"DDX51"
1.66658762479337,2.8865321822093e-07,6.40018501369135e-06,"HNRNPA1"
-0.0680576341342318,0.81452284948734,0.860215343133395,"NUDT2"
1.49537842807694,4.82292400558096e-06,5.77090189476976e-05,"HNRNPA2B1"
0.787213641961347,6.97978063086596e-05,0.000488965732561294,"HNRNPAB"
1.55805542326821,1.50319028725854e-08,7.39622831606856e-07,"HNRNPC"
1.0885505721146,4.06157364885894e-05,0.000315837055771408,"HNRNPD"
0.683583957460077,0.000337298607557629,0.00170799659200402,"HNRNPF"
1.74721794782876,3.22261211454975e-09,2.66104802330148e-07,"HNRNPH1"
1.65062870407347,0.00163395763142919,0.00601111894403153,"HNRNPH2"
0.756548912777023,0.00237077390980131,0.00803913576244883,"HNRNPH3"
1.99701388888045,1.04274949444228e-10,2.94797653683004e-08,"HNRNPK"
-0.501745367441556,0.393153106113435,0.488112676588917,"ITPK1-AS1"
0.0810985920334317,0.791411242892179,0.842905276255765,"TTC6"
1.16323949089946,9.47187896815277e-07,1.60396894607907e-05,"HNRNPL"
1.86877152723179,5.95731713698487e-07,1.12975994204462e-05,"HNRNPU"
-1.74503409988225,0.022666713652882,0.0488855422459364,"TLX2"
-0.313897451250904,0.175143994351868,0.255420145589143,"HOXA1"
-0.559188434219046,0.204341587349459,0.289708259837566,"HOXA2"
-0.487103133380577,0.0464038288912549,0.0865789559179119,"ACACB"
-0.88772240854841,0.000995794543193531,0.00405217198840402,"APBA1"
-0.688300642973887,0.0124936339743972,0.0303206481438885,"HOXA3"
-0.167426579386656,0.584035764971095,0.66788129437254,"HOXA4"
